age,sexe,taux,situationFamiliale,nbEnfantsAcharge,2eme voiture,immatriculation
55,M,1092,En Couple,4,false,811 CJ 85
39,F,829,En Couple,2,true,2569 ZZ 37
57,M,210,Célibataire,0,false,5616 JM 33
80,M,505,En Couple,0,false,355 LC 84
53,M,453,Célibataire,0,false,9935 QP 95
59,M,203,En Couple,2,false,9132 TJ 53
39,M,178,En Couple,0,false,8975 US 53
29,F,249,En Couple,0,false,7535 SK 94
82,M,956,En Couple,0,false,6898 BJ 28
48,M,570,Célibataire,0,false,4132 SH 34
46,F,1301,En Couple,1,false,4132 DM 73
27,M,414,En Couple,3,true,5082 SJ 83
19,M,1098,Célibataire,0,false,7384 IP 48
81,F,226,Célibataire,0,false,333 SH 22
70,F,490,En Couple,4,false,6976 EA 35
43,M,452,Célibataire,0,false,7023 CO 25
76,M,1076,En Couple,0,false,5363 UI 74
63,M,456,En Couple,0,true,7856 UX 97
22,M,1395,Célibataire,0,false,5046 KH 23
36,M,165,Célibataire,0,false,3671 BS 55
49,F,582,En Couple,3,true,4390 AD 27
30,F,474,En Couple,0,false,3400 EB 46
44,M,482,Célibataire,0,false,9450 XX 72
56,M,497,En Couple,0,true,6590 GQ 15
47,M,557,Célibataire,0,false,9699 XR 54
18,M,421,Célibataire,0,false,5455 VG 95
32,M,440,Célibataire,0,false,92 QY 39
28,M,170,En Couple,1,false,157 LS 14
51,M,545,Célibataire,0,false,6716 TZ 84
72,M,1237,En Couple,4,false,4497 MS 18
62,M,1006,Célibataire,0,false,7376 SF 93
42,M,233,Célibataire,0,false,6944 WB 19
45,F,532,En Couple,2,true,4660 YE 56
20,M,242,Célibataire,0,false,9799 IV 22
19,M,781,Célibataire,0,false,9833 ZJ 74
33,M,549,En Couple,4,false,7456 TJ 64
33,M,219,En Couple,2,false,1853 IM 65
47,M,181,En Couple,1,false,4493 SJ 21
55,M,732,Célibataire,0,false,6872 DL 71
66,M,813,En Couple,1,false,2585 XI 22
24,M,777,Célibataire,0,false,6507 LV 40
25,M,1218,En Couple,2,false,8812 MR 53
50,M,474,Célibataire,0,false,1728 LR 59
21,M,503,Célibataire,0,false,5605 XY 66
36,M,196,Célibataire,0,false,3694 IH 12
30,M,563,En Couple,2,false,511 TH 34
24,F,405,En Couple,2,false,4788 PV 12
51,F,539,En Couple,3,false,1054 IA 72
30,M,1005,Célibataire,0,false,9259 YK 37
51,M,528,Célibataire,0,false,8433 NQ 32
55,M,596,En Couple,2,false,423 JQ 90
20,F,210,En Couple,3,false,9295 MQ 42
?,M,517,En Couple,2,false,5892 VO 44
52,M,159,Célibataire,0,false,9468 MP 12
72,F,482,En Couple,0,false,9338 JX 63
41,M,529,En Couple,2,false,1315 HP 73
77,F,426,En Couple,3,false,1498 UZ 52
38,Femme,1225,En Couple,0,true,234 GK 17
 ,M,1048,En Couple,3,false,5984 SD 24
39,F,882,En Couple,2,false,1683 LO 37
48,F,164,Célibataire,0,false,7489 TL 83
35,F,988,En Couple,1,false,8935 IU 94
64,F,572,En Couple,1,false,9452 UN 40
32,M,522,En Couple,2,true,8635 JQ 48
53,M,568,En Couple,1,false,1883 OM 21
79,M,409,En Couple,0,false,5516 QY 93
23,M,468,En Couple,0,false,6256 OX 57
56,M,403,En Couple,2,false,2084 IX 93
23,M,446,En Couple,2,false,1962 UB 33
51,M,559,En Couple,2,false,2565 RJ 70
33,M,450,En Couple,4,false,7407 GV 16
32,M,1358,En Couple,2,false,7658 SF 19
30,F,919,En Couple,0,false,1569 EN 45
59,M,557,Célibataire,0,false,4058 CN 94
65,M,1050,En Couple,2,false,2444 XW 95
24,Homme,245,Seule,1,false,5479 AA 76
25,M,740,En Couple,0,true,7587 XN 27
22,F,556,En Couple,2,false,264 KQ 59
57,M,596,En Couple,0,false,183 BP 20
26,M,159,En Couple,0,false,213 RZ 71
82,M,485,Célibataire,0,false,8994 WC 12
46,M,589,Célibataire,0,false,8281 YC 83
20,M,892,En Couple,2,false,6230 JE 39
37,F,466,Célibataire,0,false,7534 UQ 66
26,M,1068,En Couple,2,false,2976 TB 84
66,F,407,Célibataire,0,false,9287 NE 10
55,M,515,En Couple,0,false,4088 JJ 39
19,M,174,En Couple,3,false,1311 VS 82
42,F,427,Célibataire,0,false,7904 SN 32
72,M,1080,Célibataire,0,false,2188 SK 87
24,M,1279,En Couple,4,false,9187 QD 37
41,M,530,Célibataire,0,false,7104 YU 88
59,F,930,Célibataire,0,false,5829 NF 81
46,M,441,En Couple,1,false,883 TS 55
84,M,479,En Couple,0,true,2582 HD 74
50,M,412,En Couple,1,false,6108 YD 58
56,M,420,En Couple,4,false,2352 GN 83
73,F,167,En Couple,2,false,7607 GI 91
51,F,469,En Couple,3,true,8182 FJ 29
24,F,541,En Couple,2,false,1406 HL 93
54,M,209,Célibataire,0,false,2262 DB 40
24,M,535,En Couple,2,false,6115 HL 17
20,M,223,Célibataire,0,false,1141 VV 39
22,M,1381,En Couple,2,false,8017 WK 60
20,F,425,Célibataire,0,false,9399 DJ 90
48,M,524,En Couple,0,false,495 FR 78
19,F,447,Célibataire,0,false,3205 BI 61
72,M,581,En Couple,2,true,7742 WM 78
20,M,212,En Couple,4,false,5702 ZU 66
29,F,1127,En Couple,0,true,872 DH 36
18,F,711,En Couple,1,false,7081 JN 68
33,M,1341,En Couple,0,false,9409 NZ 60
84,M,567,Célibataire,0,false,2423 FB 11
65,F,418,En Couple,1,false,9128 ZH 20
59,F,844,En Couple,2,true,9299 KY 91
57,F,883,En Couple,1,false,7076 PA 81
36,M,409,En Couple,4,false,5547 HU 48
27,F,562,En Couple,1,false,3704 FN 24
49,M,490,En Couple,3,false,4534 AL 54
20,F,1075,En Couple,3,false,8065 PR 40
55,M,1355,Seule,2,false,5925 YO 98
67,M,551,En Couple,2,false,6132 EY 50
40,F,417,Célibataire,0,false,6324 IM 10
22,F,490,Célibataire,0,false,8611 FD 31
76,M,999,Célibataire,0,false,1607 MI 97
56,M,1205,En Couple,4,false,3670 VV 70
50,F,1291,En Couple,0,false,6271 UH 42
48,M,441,Célibataire,0,false,1748 QA 12
36,M,1359,En Couple,3,true,9861 PO 25
50,M,490,En Couple,1,false,2281 BD 69
32,M,582,En Couple,1,false,5659 NN 63
49,Homme,534,En Couple,1,true,3535 XL 83
41,F,518,En Couple,4,false,8448 SM 30
41,F,493,Célibataire,0,false,183 RK 40
46,M,1324,En Couple,0,false,1626 JH 77
32,F,497,En Couple,4,false,8398 AW 10
19,M,435,En Couple,1,false,5466 GM 85
40,M,422,En Couple,1,false,9531 HO 54
51,M,169,En Couple,3,false,9197 BV 40
45,F,840,En Couple,2,false,1645 NL 88
18,M,502,En Couple,4,false,9976 FZ 69
84,M,595,En Couple,1,true,6526 JX 38
33,M,471,En Couple,2,false,5721 WH 66
65,M,171,Célibataire,0,false,9988 EE 60
21,M,236,En Couple,4,true,4394 OU 49
28,F,231,Célibataire,0,false,2301 NI 14
48,M,1395,Divorcée,1,false,7167 AD 93
57,F,426,En Couple,1,false,7952 KN 47
25,Homme,519,En Couple,2,false,3924 MH 23
49,M,842,En Couple,0,false,3472 RH 29
43,M,496,En Couple,2,false,2097 BY 62
83,M,456,En Couple,1,false,5642 VP 95
35,M,540,En Couple,0,false,2856 ZH 72
69,M,245,Célibataire,0,false,707 GN 71
52,F,1168,En Couple,2,true,9059 NX 14
37,M,1206,En Couple,0,false,2172 PK 20
34,F,987,En Couple,3,false,9416 ZM 21
51,Féminin,768,En Couple,3,false,224 BT 48
72,M,246,En Couple,0,false,4886 YQ 80
51,M,734,En Couple,4,false,6530 DN 34
36,M,448,Célibataire,0,false,2727 XX 66
59,M,409,Seule,3,false,2034 CW 38
18,F,245,Célibataire,0,false,5278 HI 17
30,M,495,En Couple,1,false,7382 WV 84
63,M,766,Célibataire,0,false,648 YC 38
25,M,443,En Couple,0,true,6402 PJ 49
62,F,712,En Couple,2,false,4253 YU 55
51,M,573,En Couple,4,false,978 ZM 76
33,M,207,En Couple,1,false,9549 TY 29
65,M,436,Célibataire,0,false,4029 FX 32
57,M,560,En Couple,1,false,1892 CQ 81
24,M,839,En Couple,0,false,1425 IM 10
33,F,1274,En Couple,3,false,1896 DJ 37
37,M,453,Célibataire,0,false,1355 NR 13
51,M,1269,Célibataire,0,false,9751 LL 44
20,F,582,En Couple,1,true,9582 HN 52
62,F,516,En Couple,3,false,1004 HC 58
29,F,999,Seule,1,false,4808 GH 67
67,M,474,En Couple,4,false,2457 QO 60
24,M,1247,En Couple,1,false,8562 GU 32
56,M,223,En Couple,1,false,5932 RT 18
32,M,598,Célibataire,0,false,3566 EI 95
26,M,934,Seule,2,false,5883 RR 73
45,M,1207,En Couple,4,false,4057 KC 96
27,F,539,En Couple,3,true,2425 XF 36
50,M,591,En Couple,4,false,9992 DD 88
20,F,506,En Couple,0,false,5649 DA 64
20,M,565,Célibataire,0,false,9148 YL 96
29,F,1067,Célibataire,0,false,3767 PQ 40
70,M,432,Célibataire,0,false,8336 FU 50
44,M,928,En Couple,1,false,2860 DN 39
59,M,207,En Couple,0,false,2583 XT 25
38,F,435,En Couple,4,false,4536 XD 91
51,M,571,En Couple,1,true,6320 YY 74
69,F,453,Célibataire,0,false,9024 WG 73
71,M,462,En Couple,3,false,1444 XS 45
27,M,1373,En Couple,0,true,5919 SS 35
36,F,167,En Couple,1,false,8260 QT 54
23,M,194,En Couple,2,false,6046 NS 70
31,M,444,En Couple,1,false,9693 TR 12
30,M,413,Célibataire,0,false,2686 VS 80
28,M,1210,En Couple,4,true,6277 VX 46
19,M,232,Célibataire,0,false,6953 XQ 46
40,M,853,Célibataire,0,false,5229 UG 97
28,M,887,Célibataire,0,false,535 CN 83
38,M,1119,Célibataire,0,false,1038 QI 72
19,M,899,Célibataire,0,false,4133 PO 54
63,M,228,En Couple,2,true,7246 GI 32
25,M,744,En Couple,2,false,5741 KI 92
32,M,224,En Couple,1,false,9194 RH 31
24,M,976,En Couple,1,true,4434 AO 44
21,M,461,En Couple,0,true,2699 IQ 53
60,M,506,En Couple,4,false,5746 AF 18
56,F,444,En Couple,1,true,3859 HR 90
71,F,437,En Couple,0,false,5988 NR 51
22,M,416,En Couple,2,false,3598 AB 52
80,M,476,En Couple,0,false,4585 HH 22
37,Femme,445,En Couple,2,false,4180 TF 69
48,F,550,Célibataire,0,false,6141 CO 82
54,M,225,En Couple,1,true,1427 AZ 24
42,M,932,En Couple,1,true,5237 BW 89
37,F,534,En Couple,1,false,390 UV 64
28,M,241,Célibataire,0,false,1776 NJ 47
29,M,489,En Couple,4,false,6562 RI 78
56,M,443,En Couple,0,true,5688 CG 32
45,F,225,Seule,1,false,9526 OI 43
40,Masculin,509,Célibataire,0,false,7712 XQ 98
20,F,543,En Couple,0,false,7304 CU 13
35,F,1145,En Couple,1,false,3445 DM 69
46,M,540,Célibataire,0,false,9884 YK 52
53,F,426,Célibataire,0,false,4510 JA 88
39,F,464,Célibataire,0,false,910 QO 38
33,M,228,En Couple,3,false,6157 HR 29
28,M,567,En Couple,3,false,5012 KN 14
21,F,1022,En Couple,3,false,6733 DY 84
23,M,530,En Couple,1,false,4830 UQ 14
63,M,512,Célibataire,0,false,6804 UG 37
83,M,420,En Couple,1,false,3480 CS 61
18,M,1278,En Couple,4,false,2224 LB 55
36,M,553,En Couple,1,false,3317 DJ 32
44,F,159,En Couple,0,true,2923 EX 22
84,M,420,Célibataire,0,false,5971 OX 91
24,M,581,En Couple,0,false,5145 WI 49
81,M,497,En Couple,1,true,5754 DX 66
40,F,205,Célibataire,0,false,39 BI 51
68,M,436,En Couple,1,false,2494 ME 30
41,F,423,Célibataire,0,false,2475 QZ 71
20,M,702,En Couple,4,false,6443 TU 58
42,F,419,Célibataire,0,false,712 BS 64
27,M,886,En Couple,1,false,3894 TL 54
18,M,870,En Couple,1,false,6760 FY 57
70,F,189,En Couple,3,false,5872 GQ 41
52,M,1059,Célibataire,0,false,258 IR 53
31,F,786,Célibataire,0,false,1331 NG 40
18,F,432,Célibataire,0,false,5571 HI 45
24,M,203,En Couple,1,true,4916 IU 48
27,M,890,En Couple,3,true,6838 LH 27
24,F,1375,Célibataire,0,false,8929 NN 87
25,M,194,En Couple,0,false,8894 PX 49
56,M,1204,En Couple,4,true,1123 YN 43
51,M,190,Célibataire,0,false,1625 PN 23
40,F,509,Célibataire,0,false,9546 KI 61
22,M,926,Célibataire,0,false,6476 DF 51
30,F,209,En Couple,3,false,1397 TQ 58
21,F,?,En Couple,2,true,4795 SI 61
62,F,215,Célibataire,0,false,3385 FK 45
41,F,1305,En Couple,0,true,7359 DZ 14
46,M,1004,Célibataire,0,false,8199 ON 46
79,F,202,Célibataire,0,false,6895 GL 48
66,M,451,En Couple,3,false,5832 ZH 18
56,F,917,En Couple,4,false,986 RD 82
60,M,485,En Couple,1,false,9138 TV 87
49,M,154,En Couple,2,false,5609 GY 76
42,M,199,En Couple,2,false,1586 MW 70
60,M,1327,Célibataire,0,false,5567 JN 64
29,M,463,Célibataire,0,false,3504 OE 53
48,M,529,En Couple,2,false,9530 XL 18
27,M,1189,En Couple,2,true,8448 TS 97
76,M,208,En Couple,1,true,5985 WY 16
53,M,429,Célibataire,0,false,6381 SQ 28
28,M,400,Célibataire,0,false,9749 WC 26
58,M,972,En Couple,1,false,8158 MI 55
25,F,1370,En Couple,1,true,514 SJ 91
28,F,198,En Couple,2,true,2163 FN 96
55,F,1218,En Couple,1,false,2669 LI 65
73,M,416,En Couple,0,true,6631 TC 42
23,M,942,En Couple,2,false,6677 LH 14
38,M,421,En Couple,2,true,6317 BY 16
28,M,474,En Couple,4,false,7747 SY 32
48,M,402,Célibataire,0,false,8084 QI 57
35,F,482,Célibataire,0,false,299 NO 44
38,M,596,En Couple,4,true,9844 ES 74
19,F,566,En Couple,0,false,5979 WL 23
43,M,1386,En Couple,1,true,2096 RI 29
28,M,510,Célibataire,0,false,8841 PI 48
81,M,1162,En Couple,1,false,5347 VU 78
78,M,1236,Célibataire,0,false,8663 KC 67
44,F,862,Célibataire,0,false,5989 XP 72
44,M,982,Seule,1,false,3936 IM 79
26,F,439,En Couple,2,true,5574 RS 58
56,M,1089,En Couple,0,false,1129 YY 37
45,M,569,En Couple,2,false,7055 OM 13
34,M,461,Célibataire,0,false,7123 XN 65
47,M,509,En Couple,1,false,5029 NX 55
34,F,1279,Célibataire,0,false,9973 VC 17
23,F,1277,Célibataire,0,false,39 BZ 89
26,M,510,Célibataire,0,false,803 VA 36
22,F,492,En Couple,2,false,8317 UZ 34
19,F,171,Célibataire,0,false,9724 IH 98
23,M,599,En Couple,2,?,8552 HX 29
37,M,420,Célibataire,0,false,7525 BJ 69
61,M,539,?,2,false,4087 LF 58
45,F,1170,Célibataire,0,false,8001 XP 67
29,M,503,Seule,3,false,5069 DY 10
63,M,410,En Couple,3,false,7930 RN 53
30,F,968,En Couple,3,false,9005 AS 65
37,M,549,En Couple,4,false,4454 BK 61
52,M,1172,Célibataire,0,false,9313 KT 62
55,M,442,Célibataire,0,false,8516 XS 26
32,M,1027,En Couple,1,false,1515 GJ 15
84,M,417,Célibataire,0,false,9774 GK 81
24,M,444,Célibataire,0,false,1132 QX 91
31,M,962,En Couple,3,false,5975 VX 10
39,M,228,En Couple,4,false,4571 BE 39
20,M,755,Célibataire,0,false,6236 HD 62
33,M,1282,En Couple,3,false,7867 CP 24
69,M,1196,En Couple,2,false,2820 CN 47
19,M,1034,Célibataire,0,false,5992 PF 19
24,F,576,En Couple,1,false,18 XQ 53
61,M,572,Célibataire,0,false,4119 ON 52
57,M,458,En Couple,4,false,9391 UC 72
27,M,546,En Couple,0,false,4731 DS 59
28,F,157,En Couple,3,true,6450 HV 32
57,M,570,En Couple,4,false,3996 AX 53
37,M,766,En Couple,2,false,6874 CS 42
61,M,1068,En Couple,1,false,3663 AG 74
70,M,522,En Couple,4,false,9567 MQ 39
38,M,859,En Couple,0,false,3555 YD 92
49,F,412,En Couple,4,false,822 XE 64
59,F,518,En Couple,4,false,1584 MJ 20
58,M,1242,Célibataire,0,false,2460 AB 39
35,F,1266,En Couple,1,false,7223 NU 73
52,M,471,Célibataire,0,false,4616 MF 93
68,M,1221,Célibataire,0,false,1430 OW 25
39,F,920,Seul,0,false,4331 TG 56
67,M,951,Célibataire,0,false,8819 RW 64
21,M,187,Célibataire,0,false,5904 LX 47
35,M,566,Seule,3,false,7502 YO 32
75,F,1003,En Couple,4,false,6350 PZ 35
33,M,1051,En Couple,3,true,8865 RU 60
24,F,540,En Couple,0,false,5299 US 27
49,F,1080,En Couple,1,false,9425 QM 67
61,M,230,Célibataire,0,false,2024 LL 58
25,M,1168,Célibataire,0,false,1724 KP 68
46,M,581,En Couple,1,false,1489 HX 24
27,M,474,Célibataire,0,false,5834 DM 80
57,F,243,En Couple,1,false,5179 IY 49
57,M,428,Célibataire,0,false,1469 DW 31
59,F,1277,Célibataire,0,false,1038 EN 11
29,M,598,En Couple,4,true,6275 KI 46
29,M,1072,Seule,1,false,4043 CE 54
71,F,534,En Couple,0,true,2800 EB 44
51,M,236,Célibataire,0,false,1565 RK 67
48,M,857,En Couple,0,false,8007 FF 64
48,M,561,En Couple,4,false,7161 TL 63
49,M,781,En Couple,1,false,5712 SW 10
82,M,411,En Couple,3,true,7567 GM 88
29,M,985,En Couple,4,true,6272 XH 70
26,M,570,En Couple,0,false,2408 GF 40
53,F,923,Célibataire,0,false,9606 VC 87
24,M,955,En Couple,1,false,4712 JO 15
42,F,490,En Couple,4,false,2633 SD 26
20,M,480,En Couple,4,false,3003 WG 76
66,F,201,En Couple,2,false,9965 GL 22
20,M,521,En Couple,3,false,3785 GW 66
22,M,554,Célibataire,0,false,8509 KB 93
28,M,189,Célibataire,0,false,3603 YB 80
23,F,1222,Célibataire,0,false,8607 VM 95
60,M,1081,En Couple,4,false,6549 OD 84
25,M,165,En Couple,3,true,9125 YF 64
30,M,153,En Couple,4,false,5876 KG 61
39,M,155,En Couple,4,false,24 SY 44
21,M,450,Marié(e),4,false,3567 ZR 40
36,F,217,En Couple,4,false,8733 DN 64
59,M,1004,En Couple,2,false,7488 YC 70
44,M,1134,En Couple,2,false,8145 VA 74
29,M,528,En Couple,1,false,3722 EI 48
26,F,236,Célibataire,0,false,6014 JZ 29
18,M,574,Célibataire,0,false,7497 BN 20
32,M,243,Célibataire,0,false,6230 VY 77
48,F,1355,En Couple,0,false,2727 SY 84
35,M,838,Célibataire,0,false,5876 LO 75
64,M,508,En Couple,1,false,7699 AN 92
81,M,552,En Couple,1,false,1456 QG 70
73,F,443,En Couple,1,false,4761 EE 69
36,F,421,Célibataire,0,false,265 TX 45
46,M,597,En Couple,1,false,8239 RK 56
67,M,1195,En Couple,1,false,2378 DA 35
67,M,514,En Couple,1,false,1059 BH 64
45,M,210,Marié(e),1,false,5079 NP 14
74,M,597,En Couple,2,false,2528 YY 48
40,M,1166,En Couple,3,false,2527 RH 74
30,F,1103,Célibataire,0,false,7767 QR 25
35,M,453,Célibataire,0,false,9401 YK 86
42,M,573,Célibataire,0,false,648 ZN 92
53,M,949,Célibataire,0, ,1208 VB 97
51,M,179,Célibataire,0,false,6712 UO 76
27,M,925,En Couple,0,true,4313 ZZ 35
19,M,222,En Couple,4,false,4586 HQ 95
57,F,1170,En Couple,1,false,8370 LJ 41
48,M,742,En Couple,1,false,6985 AK 21
66,F,533,En Couple,1,false,6386 IO 48
43,F,527,En Couple,2,false,5241 NT 80
78,M,537,En Couple,1,false,2629 GE 90
25,M,248,En Couple,2,true,9291 NM 36
30,M,458,Célibataire,0,false,7631 GJ 33
25,M,554,Célibataire,0,false,1895 PV 83
57,M,569,Célibataire,0,false,4126 AN 14
26,M,1298,Célibataire,0,false,657 FN 48
19,M,781,En Couple,4,false,5561 HA 68
56,M,150,En Couple,4,false,3222 DO 89
46,F,211,Célibataire,0,false,4741 GA 90
48,F,434,En Couple,0,false,814 GP 36
21,M,205,En Couple,1,false,6476 TO 25
30,F,575,En Couple,0,false,2217 QL 56
32,F,495,En Couple,1,false,9174 WF 22
41,M,477,Seule,2,false,2244 JR 45
42,M,476,En Couple,2,true,9570 GP 34
35,F,425,En Couple,4,false,7011 VQ 17
79,M,477,En Couple,3,false,1371 SO 85
50,M,243,En Couple,1,false,2582 AM 31
34,M,799,Célibataire,0,false,1269 IK 53
27,F,834,En Couple,2,false,3414 NA 92
60,F,217,En Couple,4,false,7838 OG 35
57,M,406,En Couple,1,false,342 GI 14
63,M,1307,En Couple,1,false,5455 FY 98
35,M,530,En Couple,3,false,4052 SR 20
44,Homme,569,En Couple,1,true,1467 TN 95
37,M,1335,Célibataire,0,false,1783 PY 88
43,M,799,En Couple,0,false,9293 KO 10
80,M,529,Marié(e),1,false,4336 UU 67
29,M,583,En Couple,3,false,4747 BP 74
22,F,1009,Célibataire,0,false,1835 MD 35
74,F,468,Seule,3,false,7159 WL 16
20,M,151,Célibataire,0,false,1132 BZ 56
18,F,800,Célibataire,0,false,4057 LK 86
59,M,1391,En Couple,4,false,9412 MB 52
41,M,1057,En Couple,4,false,3672 OI 61
54,F,787,Seul,0,false,9852 XH 28
72,M,501,Célibataire,0,false,320 CT 94
47,F,1273,En Couple,0,false,9286 DE 65
25,M,924,En Couple,4,false,2715 AE 15
52,M,155,En Couple,3,false,6577 PW 82
44,M,194,En Couple,1,false,2362 FH 97
73,M,871,En Couple,1,false,2531 LD 94
29,M,767,Célibataire,0,false,2427 JN 23
49,M,432,En Couple,1,true,6542 XD 73
30,F,1053,En Couple,3,false,786 GB 78
83,M,217,En Couple,0,true,4269 GB 80
29,M,735,En Couple,1,false,5153 KG 97
42,F,1008,En Couple,2,false,1061 WU 34
33,M,502,En Couple,3,false,8882 MJ 96
35,?,154,En Couple,0,false,535 KA 28
47,F,187,Célibataire,0,false,249 HW 77
28,M,1346,En Couple,2,false,7802 YW 72
29,M,949,En Couple,3,false,1972 PS 63
56,M,463,Célibataire,0,false,3987 IA 21
37,F,792,Célibataire,0,false,1612 BQ 31
75,M,1325,Célibataire,0,false,894 RP 96
22,M,1330,En Couple,0,false,2468 BU 31
22,M,408,En Couple,4,false,8467 MY 81
44,M,1366,Seule,3,false,486 NE 42
56,M,435,En Couple,0,false,2452 SI 85
51,M,430,En Couple,4,false,8699 CH 57
42,M,453,En Couple,2,false,5723 RV 66
41,F,423,En Couple,1,false,6289 ZJ 53
24,M,707,Célibataire,0,false,3566 XS 97
41,M,859,Célibataire,0,false,8132 GN 65
28,M,562,En Couple,3,false,2589 DR 19
54,M,423,En Couple,0,false,6199 GN 65
18,F,1314,Seule,3,false,992 KE 62
19,F,869,Célibataire,0,false,6874 UR 89
59,M,1287,En Couple,0,true,9050 ZM 62
57,M,400,En Couple,0,false,8771 AS 92
32,M,726,En Couple,4,true,4826 YJ 74
72,M,593,Marié(e),1,false,3302 TC 60
52,F,448,Célibataire,0,false,7447 XF 12
58,F,160,En Couple,2,false,7776 EU 13
69,M,211,En Couple,2,true,7937 QS 77
38,F,534,En Couple,0,false,2133 TZ 25
37,F,418,En Couple,4,false,453 EB 29
27,M,987,En Couple,4,false,791 OL 12
68,M,550,Seule,3,false,8023 AX 16
25,F,420,En Couple,0,false,7887 EA 67
58,M,573,Célibataire,0,false,1686 MK 98
45,M,1170,Célibataire,0,false,8675 UU 51
69,M,1040,Célibataire,0,false,8285 MB 79
76,M,453,En Couple,2,true,4833 EE 89
30,M,1008,En Couple,0,false,302 IG 35
49,M,224,Célibataire,0,false,256 OS 80
52,M,834,En Couple,3,false,3207 CA 40
55,M,236,Célibataire,0,false,3363 GE 39
51,M,1277,En Couple,0,false,1582 MC 73
19,F,226,En Couple,0,false,5030 FC 57
73,M,1388,En Couple,4,true,8166 JF 12
61,F,1037,Célibataire,0,false,7937 GV 53
32,F,229,En Couple,2,false,2122 WE 51
26,M,1318,Seule,3,false,5330 ME 44
18,Homme,165,En Couple,4,false,9327 YC 55
19,F,565,Célibataire,0,false,8501 NZ 60
81,M,1178,Célibataire,0,false,6147 QO 97
47,M,817,En Couple,3,false,7965 YX 53
66,F,207,En Couple,0,true,5170 FF 71
33,F,716,Célibataire,0,false,6793 JQ 36
38,M,1129,Seule,2,false,4333 UX 19
25,M,526,Célibataire,0,false,7810 JI 31
21,M,402,En Couple,1,true,1714 QQ 80
26,F,470,Célibataire,0,false,6825 RK 68
51,M,169,En Couple,1,false,9017 HH 31
18,M,233,En Couple,0,false,4235 ZG 16
76,M,249,En Couple,2,false,3667 UL 56
41,M,957,En Couple,2,false,1678 SW 81
63,F,438,Marié(e),2,true,6043 EW 98
18,M,705,En Couple,1,false,7363 VP 25
18,M,933,En Couple,0,false,1718 GG 10
52,M,547,En Couple,3,false,1524 DQ 50
22,F,579,En Couple,2,true,964 HZ 75
72,F,154,En Couple,3,true,7828 QM 71
53,M,182,En Couple,3,false,5342 LA 42
84,F,404,En Couple,1,false,6820 AR 78
33,F,218,En Couple,2,false,7080 DH 18
77,F,1079,En Couple,1,false,5066 LJ 59
33,M,598,Célibataire,0,false,4334 YO 60
78,F,596,En Couple,4,true,457 IA 79
39,M,202,Célibataire,0,false,2024 WZ 18
35,M,489,En Couple,1,false,8941 IO 40
19,M,428,En Couple,0,false,2839 PN 88
46,F,511,Célibataire,0,false,4077 XQ 47
48,M,461,Célibataire,0,false,4087 HO 80
50,F,1276,En Couple,1,false,7802 CP 23
43,F,410,Célibataire,0,false,3517 DU 67
28,F,1081,En Couple,1,false,252 RJ 80
22,M,230,En Couple,1,false,1417 SX 14
38,M,1097,En Couple,1,false,8505 SH 97
49,M,475,Célibataire,0,false,5906 TE 66
55,M,173,En Couple,4,false,7568 AB 84
47,M,560,Célibataire,0,false,4254 AA 94
26,M,408,En Couple,4,false,8311 AE 70
25,F,1232,Célibataire,0,false,9017 HF 41
24,M,181,En Couple,2,false,5090 VI 23
84,M,179,Célibataire,0,false,3434 BK 61
41,F,788,En Couple,1,false,5501 NO 84
57,M,420,Célibataire,0,false,8899 EG 55
30,M,587,En Couple,1,false,6590 AL 84
52,M,1257,En Couple,2,true,1584 VD 29
44,M,506,Célibataire,0,false,8934 QV 14
21,M,557,En Couple,1,false,3716 AS 29
29,M,947,Célibataire,0,false,1998 SQ 34
18,M,971,En Couple,3,true,3953 YC 73
46,M,483,Célibataire,0,false,8876 CS 28
 ,M,449,Célibataire,0,false,8894 FC 44
21,M,1316,Célibataire,0,false,9501 BL 63
40,M,530,Seule,1,false,1744 HU 93
28,F,468,Célibataire,0,false,7226 XA 37
32,M,219,Célibataire,0,false,3316 DJ 57
25,M,476,En Couple,4,false,2469 TW 87
51,M,243,Célibataire,0,false,4672 KK 96
53,F,489,En Couple,3,false,9674 RM 18
53,M,544,En Couple,1,false,1511 LS 26
